Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Stage BC (ft),Max Inflow BC (cfs),Max Cum PRCP (in)
syn_event_39_H-L-H_2005-12-08_15-00-00_SM3_BF1_SLR4,SUCCESS,8.691666666666666,36,,26979.,0.4333,3.02,May 27 02:07,May 27 10:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_39_H-L-L_2003-12-04_06-00-00_SM3_BF1_SLR4,SUCCESS,11.067499999999999,48,,19639.,0.3255,2.06,May 27 02:12,May 27 13:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_39_L-H-H_1994-10-11_11-00-00_SM3_BF1_SLR4,SUCCESS,9.969722222222222,40,,17178.,0.2638,2.65,May 28 01:08,May 28 11:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_39_L-H-L_2008-09-24_00-00-00_SM3_BF1_SLR4,SUCCESS,8.492777777777777,36,,53962.,0.8522,0.80,May 28 01:10,May 28 09:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_39_L-L-H_1983-12-29_04-00-00_SM3_BF1_SLR4,SUCCESS,10.715833333333332,44,,56504.,0.9139,1.73,May 29 11:13,May 29 21:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_3_H-H-H_2007-09-30_18-00-00_SM3_BF1_SLR4,SUCCESS,14.408888888888889,60,,77332.,1.169,3.40,May 27 01:42,May 27 16:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_3_H-H-L_2016-01-05_13-00-00_SM3_BF1_SLR4,SUCCESS,8.41638888888889,36,,33843.,0.5576,1.56,May 27 02:06,May 27 10:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_3_H-L-H_2005-07-10_09-00-00_SM3_BF1_SLR4,SUCCESS,11.327777777777778,48,,47473.,0.8795,0.96,May 27 02:06,May 27 13:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_3_H-L-L_2021-05-14_17-00-00_SM3_BF1_SLR4,SUCCESS,11.1,48,,27457.,0.4949,1.21,May 27 02:12,May 27 13:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_3_L-H-H_2015-01-12_23-00-00_SM3_BF1_SLR4,SUCCESS,8.099444444444446,36,,46476.,0.8048,0.48,May 28 01:09,May 28 09:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_3_L-H-L_1992-02-10_10-00-00_SM3_BF1_SLR4,SUCCESS,11.363333333333333,48,,23367.,0.3406,3.20,May 28 01:11,May 28 12:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_3_L-L-H_2003-09-26_16-00-00_SM3_BF1_SLR4,SUCCESS,10.421666666666667,44,,25117.,0.4252,1.38,May 29 11:13,May 29 21:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_400_H-L-L_2008-02-27_12-00-00_SM3_BF1_SLR4,SUCCESS,11.0225,48,,20483.,0.3110,3.04,May 27 02:12,May 27 13:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_400_L-H-L_1994-11-12_12-00-00_SM3_BF1_SLR4,SUCCESS,8.004166666666666,36,,43047.,0.7312,0.25,May 28 01:09,May 28 09:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_400_L-L-H_1997-04-23_16-00-00_SM3_BF1_SLR4,SUCCESS,8.58,36,,52122.,0.9086,1.22,May 29 11:13,May 29 19:48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_401_H-L-L_2005-11-19_00-00-00_SM3_BF1_SLR4,SUCCESS,8.965277777777777,36,,39443.,0.6938,0.46,May 27 02:12,May 27 11:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_401_L-H-L_1983-02-27_18-00-00_SM3_BF1_SLR4,SUCCESS,11.273055555555556,48,,61402.,0.9296,3.18,May 28 01:09,May 28 12:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_401_L-L-H_2012-08-27_15-00-00_SM3_BF1_SLR4,SUCCESS,9.588055555555556,40,,91207.,1.631,4.31,May 29 11:14,May 29 20:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_402_H-L-L_2020-08-10_02-00-00_SM3_BF1_SLR4,SUCCESS,11.352222222222222,48,,73227.,1.173,1.58,May 27 02:12,May 27 13:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_402_L-H-L_1994-05-20_02-00-00_SM3_BF1_SLR4,SUCCESS,8.905000000000001,36,,39799.,0.6108,0.87,May 28 01:11,May 28 10:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_402_L-L-H_2019-05-05_20-00-00_SM3_BF1_SLR4,SUCCESS,7.908333333333334,32,,18816.,0.3195,1.04,May 29 11:12,May 29 19:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_403_H-L-L_2023-02-12_17-00-00_SM3_BF1_SLR4,SUCCESS,8.880833333333333,36,,34252.,0.5790,0.16,May 27 02:12,May 27 11:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_403_L-H-L_2005-04-16_09-00-00_SM3_BF1_SLR4,SUCCESS,7.079722222222222,32,,24733.,0.4243,0.16,May 28 01:10,May 28 08:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_403_L-L-H_1984-04-04_01-00-00_SM3_BF1_SLR4,SUCCESS,8.880833333333333,36,,46263.,0.8270,2.21,May 29 11:12,May 29 20:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_404_H-L-L_2004-11-09_14-00-00_SM3_BF1_SLR4,SUCCESS,7.903333333333333,32,,24944.,0.4033,0.27,May 27 02:12,May 27 10:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_404_L-H-L_1983-02-27_18-00-00_SM3_BF1_SLR4,SUCCESS,9.611666666666666,40,,48197.,0.7702,1.09,May 28 01:09,May 28 10:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_404_L-L-H_2024-09-05_20-00-00_SM3_BF1_SLR4,SUCCESS,12.828333333333333,52,,19291.,0.2960,2.64,May 29 11:13,May 30 00:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_405_H-L-L_2024-10-18_21-00-00_SM3_BF1_SLR4,SUCCESS,9.441666666666666,40,,31822.,0.4683,5.95,May 27 02:12,May 27 11:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_405_L-L-H_2019-06-19_23-00-00_SM3_BF1_SLR4,SUCCESS,11.555833333333334,48,,20064.,0.3270,2.13,May 29 11:13,May 29 22:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_406_L-H-L_2020-01-22_14-00-00_SM3_BF1_SLR4,SUCCESS,7.225555555555555,32,,19666.,0.3142,0.83,May 28 01:10,May 28 08:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_406_L-L-H_2017-11-23_16-00-00_SM3_BF1_SLR4,SUCCESS,11.01388888888889,48,,19427.,0.3387,0.76,May 29 11:15,May 29 22:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_407_L-H-L_1991-06-25_15-00-00_SM3_BF1_SLR4,SUCCESS,9.015833333333333,40,,62115.,0.8554,1.05,May 28 01:10,May 28 10:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_407_L-L-H_1996-03-31_01-00-00_SM3_BF1_SLR4,SUCCESS,11.942222222222222,48,,28919.,0.4952,4.31,May 29 11:13,May 29 23:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_408_H-L-L_2015-02-02_21-00-00_SM3_BF1_SLR4,SUCCESS,9.480277777777777,40,,38246.,0.6263,0.16,May 27 02:12,May 27 11:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_408_L-H-L_1989-09-28_04-00-00_SM3_BF1_SLR4,SUCCESS,8.362499999999999,36,,42045.,0.6455,2.20,May 28 01:09,May 28 09:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_408_L-L-H_1988-09-05_12-00-00_SM3_BF1_SLR4,SUCCESS,13.248888888888889,56,,59744.,1.084,2.37,May 29 11:15,May 30 00:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_409_H-L-L_2023-02-12_17-00-00_SM3_BF1_SLR4,SUCCESS,7.440555555555556,32,,40242.,0.6487,1.27,May 27 02:13,May 27 09:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_409_L-H-L_2017-08-28_00-00-00_SM3_BF1_SLR4,SUCCESS,9.313055555555556,40,,47023.,0.8109,1.01,May 28 01:11,May 28 10:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_409_L-L-H_2011-01-26_00-00-00_SM3_BF1_SLR4,SUCCESS,10.97888888888889,44,,37797.,0.5918,0.53,May 29 11:13,May 29 22:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_40_H-H-H_2007-09-19_00-00-00_SM3_BF1_SLR4,SUCCESS,13.251111111111111,56,,26465.,0.4253,2.92,May 27 01:45,May 27 15:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_40_H-H-L_2024-03-24_15-00-00_SM3_BF1_SLR4,SUCCESS,9.3475,40,,21042.,0.3292,1.08,May 27 02:06,May 27 11:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_40_H-L-H_1987-03-07_12-00-00_SM3_BF1_SLR4,SUCCESS,11.47861111111111,48,,36391.,0.5848,1.13,May 27 02:06,May 27 13:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_40_H-L-L_2022-01-03_10-00-00_SM3_BF1_SLR4,SUCCESS,10.845,44,,34176.,0.5748,2.97,May 27 02:14,May 27 13:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_40_L-H-H_2017-06-07_13-00-00_SM3_BF1_SLR4,SUCCESS,12.13361111111111,52,,29398.,0.4832,3.10,May 28 01:08,May 28 13:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_40_L-H-L_1994-12-12_13-00-00_SM3_BF1_SLR4,SUCCESS,9.145833333333332,40,,31527.,0.4917,0.87,May 28 01:10,May 28 10:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_40_L-L-H_2011-01-26_00-00-00_SM3_BF1_SLR4,SUCCESS,12.139444444444443,52,,30581.,0.5530,3.02,May 29 11:13,May 29 23:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_410_H-L-L_2006-11-03_12-00-00_SM3_BF1_SLR4,SUCCESS,9.987777777777778,40,,65068.,1.143,1.50,May 27 02:14,May 27 12:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_410_L-H-L_2002-10-15_12-00-00_SM3_BF1_SLR4,SUCCESS,12.320555555555556,52,,23858.,0.3795,2.73,May 28 01:11,May 28 13:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_410_L-L-H_2011-07-08_00-00-00_SM3_BF1_SLR4,SUCCESS,9.818055555555555,40,,38659.,0.7173,2.59,May 29 11:13,May 29 21:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_411_H-L-L_2020-08-10_02-00-00_SM3_BF1_SLR4,SUCCESS,6.806388888888889,28,,16780.,0.3033,0.16,May 27 02:14,May 27 09:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_411_L-H-L_2014-02-12_02-00-00_SM3_BF1_SLR4,SUCCESS,7.7155555555555555,32,,31373.,0.5388,0.23,May 28 01:09,May 28 08:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_411_L-L-H_1998-07-13_19-00-00_SM3_BF1_SLR4,SUCCESS,7.973333333333334,32,,20154.,0.3814,0.47,May 29 11:13,May 29 19:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_412_H-L-L_2022-01-16_12-00-00_SM3_BF1_SLR4,SUCCESS,8.591111111111111,36,,33356.,0.5556,47.00,May 27 02:14,May 27 10:50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_412_L-H-L_2014-03-06_10-00-00_SM3_BF1_SLR4,SUCCESS,8.410555555555556,36,,20837.,0.3606,2.44,May 28 01:09,May 28 09:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_412_L-L-H_2014-03-17_18-00-00_SM3_BF1_SLR4,SUCCESS,14.234444444444444,60,,35175.,0.5662,2.82,May 29 11:13,May 30 01:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_413_L-H-L_1985-10-29_17-00-00_SM3_BF1_SLR4,SUCCESS,7.489166666666667,32,,28699.,0.4861,0.16,May 28 01:11,May 28 08:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_413_L-L-H_1982-03-29_03-00-00_SM3_BF1_SLR4,SUCCESS,14.484166666666665,60,,73108.,1.189,2.79,May 29 11:13,May 30 01:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_414_H-L-L_2006-11-21_11-00-00_SM3_BF1_SLR4,SUCCESS,10.058611111111112,44,,66043.,1.119,2.78,May 27 02:14,May 27 12:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_414_L-H-L_2010-11-03_13-00-00_SM3_BF1_SLR4,SUCCESS,7.223611111111111,32,,16970.,0.2850,0.83,May 28 01:10,May 28 08:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_414_L-L-H_1984-02-22_05-00-00_SM3_BF1_SLR4,SUCCESS,10.379166666666666,44,,54364.,0.9308,1.87,May 29 11:13,May 29 21:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_415_H-L-L_2022-02-06_13-00-00_SM3_BF1_SLR4,SUCCESS,7.226111111111111,32,,28111.,0.5107,0.43,May 27 02:14,May 27 09:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_415_L-H-L_1989-03-08_18-00-00_SM3_BF1_SLR4,SUCCESS,10.122777777777777,44,,40807.,0.7059,1.00,May 28 01:09,May 28 11:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_415_L-L-H_1982-04-11_06-00-00_SM3_BF1_SLR4,SUCCESS,10.33,44,,22008.,0.3669,0.73,May 29 11:13,May 29 21:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_416_H-L-L_2018-04-20_13-00-00_SM3_BF1_SLR4,SUCCESS,7.150555555555556,32,,55373.,0.8929,0.16,May 27 02:14,May 27 09:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_416_L-H-L_2019-10-06_11-00-00_SM3_BF1_SLR4,SUCCESS,8.32861111111111,36,,23841.,0.3863,0.95,May 28 01:10,May 28 09:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_416_L-L-H_1982-04-11_06-00-00_SM3_BF1_SLR4,SUCCESS,10.388333333333334,44,,51415.,0.8914,1.43,May 29 11:13,May 29 21:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_417_H-L-L_2019-12-20_16-00-00_SM3_BF1_SLR4,SUCCESS,10.998333333333333,44,,41844.,0.6494,2.61,May 27 02:14,May 27 13:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_417_L-H-L_2013-04-22_04-00-00_SM3_BF1_SLR4,SUCCESS,8.785555555555556,36,,20432.,0.3107,1.59,May 28 01:11,May 28 09:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_417_L-L-H_1997-04-23_16-00-00_SM3_BF1_SLR4,SUCCESS,8.67611111111111,36,,58964.,0.9992,1.44,May 29 11:13,May 29 19:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_418_H-L-L_2021-11-19_18-00-00_SM3_BF1_SLR4,SUCCESS,7.191944444444444,32,,18827.,0.2984,0.22,May 27 02:14,May 27 09:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_418_L-H-L_1995-09-05_13-00-00_SM3_BF1_SLR4,SUCCESS,12.018333333333334,52,,16159.,0.2274,2.53,May 28 01:11,May 28 13:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_418_L-L-H_1994-03-02_12-00-00_SM3_BF1_SLR4,SUCCESS,9.29111111111111,40,,35179.,0.5792,1.27,May 29 11:14,May 29 20:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_419_H-L-L_2021-11-19_18-00-00_SM3_BF1_SLR4,SUCCESS,7.023611111111111,32,,19760.,0.2975,0.94,May 27 02:14,May 27 09:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_419_L-H-L_2015-09-24_00-00-00_SM3_BF1_SLR4,SUCCESS,12.061944444444444,52,,21530.,0.3396,6.25,May 28 01:10,May 28 13:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_419_L-L-H_1984-05-23_01-00-00_SM3_BF1_SLR4,SUCCESS,13.016666666666667,56,,35171.,0.5528,6.08,May 29 11:13,May 30 00:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_41_H-H-H_2005-01-14_16-00-00_SM3_BF1_SLR4,SUCCESS,10.111666666666666,44,,54187.,0.8821,1.26,May 27 01:45,May 27 11:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_41_H-H-L_2005-01-28_05-00-00_SM3_BF1_SLR4,SUCCESS,8.036666666666667,36,,41483.,0.7231,2.18,May 27 02:07,May 27 10:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_41_H-L-H_1993-03-13_09-00-00_SM3_BF1_SLR4,SUCCESS,16.47,68,,71281.,1.188,4.55,May 27 02:06,May 27 18:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_41_H-L-L_2022-01-29_05-00-00_SM3_BF1_SLR4,SUCCESS,6.999722222222222,28,,32281.,0.5902,0.51,May 27 02:14,May 27 09:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_41_L-H-H_1994-10-11_11-00-00_SM3_BF1_SLR4,SUCCESS,10.794444444444444,44,,23001.,0.3360,2.87,May 28 01:09,May 28 11:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_41_L-H-L_1999-05-01_04-00-00_SM3_BF1_SLR4,SUCCESS,7.970833333333333,32,,35120.,0.5392,0.17,May 28 01:09,May 28 09:08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_41_L-L-H_2021-04-11_17-00-00_SM3_BF1_SLR4,SUCCESS,10.51361111111111,44,,21125.,0.3375,0.82,May 29 11:13,May 29 21:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_420_H-L-L_2002-04-08_15-00-00_SM3_BF1_SLR4,SUCCESS,6.87388888888889,28,,19222.,0.3333,1.12,May 27 02:14,May 27 09:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_420_L-H-L_2014-02-12_02-00-00_SM3_BF1_SLR4,SUCCESS,8.591944444444445,36,,48358.,0.8463,0.92,May 28 01:09,May 28 09:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_421_H-L-L_2024-12-11_19-00-00_SM3_BF1_SLR4,SUCCESS,9.493055555555555,40,,21755.,0.3281,3.16,May 27 02:14,May 27 11:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_421_L-H-L_2014-03-06_10-00-00_SM3_BF1_SLR4,SUCCESS,8.58361111111111,36,,19453.,0.3206,2.84,May 30 14:04,May 30 22:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_421_L-L-H_1996-07-06_05-00-00_SM3_BF1_SLR4,SUCCESS,10.893611111111111,44,,40141.,0.6828,0.74,May 29 11:13,May 29 22:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_422_H-L-L_2016-02-25_14-00-00_SM3_BF1_SLR4,SUCCESS,8.482777777777779,36,,18487.,0.3182,0.46,May 27 02:14,May 27 10:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_422_L-H-L_1983-01-04_22-00-00_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,May 30 14:02,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_422_L-L-H_1983-12-29_04-00-00_SM3_BF1_SLR4,SUCCESS,12.784444444444444,52,,32631.,0.5031,2.64,May 29 11:13,May 30 00:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_423_H-L-L_2022-01-29_05-00-00_SM3_BF1_SLR4,SUCCESS,7.8691666666666675,32,,20085.,0.3696,0.23,May 27 02:14,May 27 10:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_423_L-H-L_1992-04-14_02-00-00_SM3_BF1_SLR4,SUCCESS,10.884166666666665,44,,27474.,0.4501,1.08,May 30 14:05,May 31 00:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_423_L-L-H_2010-02-12_22-00-00_SM3_BF1_SLR4,SUCCESS,12.313611111111111,52,,25656.,0.4621,1.10,May 29 11:13,May 29 23:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_424_H-L-L_2014-11-01_15-00-00_SM3_BF1_SLR4,SUCCESS,6.973055555555556,28,,17679.,0.2906,0.18,May 27 02:14,May 27 09:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_424_L-H-L_1983-01-04_22-00-00_SM3_BF1_SLR4,SUCCESS,11.325,48,,42602.,0.6356,0.63,May 30 14:05,May 31 01:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_424_L-L-H_2006-10-28_12-00-00_SM3_BF1_SLR4,SUCCESS,14.006388888888889,60,,36231.,0.5552,2.88,May 29 11:13,May 30 01:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_425_H-L-L_2006-12-04_12-00-00_SM3_BF1_SLR4,SUCCESS,9.342222222222222,40,,31455.,0.5348,0.65,May 27 02:14,May 27 11:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_425_L-H-L_1993-02-07_06-00-00_SM3_BF1_SLR4,SUCCESS,9.635,40,,23378.,0.4031,1.19,May 30 14:04,May 30 23:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_425_L-L-H_2018-04-10_02-00-00_SM3_BF1_SLR4,SUCCESS,13.630555555555556,56,,21377.,0.3283,2.74,May 29 11:13,May 30 00:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_426_H-L-L_2006-11-21_11-00-00_SM3_BF1_SLR4,SUCCESS,6.89861111111111,28,,19361.,0.3542,45.44,May 27 02:14,May 27 09:08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_426_L-H-L_1981-12-30_20-00-00_SM3_BF1_SLR4,SUCCESS,8.015277777777778,36,,17852.,0.3046,0.52,May 30 14:04,May 30 22:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_426_L-L-H_1983-06-08_02-00-00_SM3_BF1_SLR4,SUCCESS,14.159166666666668,60,,112977.,1.855,3.03,May 29 11:13,May 30 01:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_427_H-L-L_2023-03-08_12-00-00_SM3_BF1_SLR4,SUCCESS,9.038055555555555,40,,34012.,0.5592,0.16,May 27 02:14,May 27 11:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_427_L-H-L_1995-08-09_16-00-00_SM3_BF1_SLR4,Running,N/A,0,,N/A,N/A,N/A,May 30 14:01,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_427_L-L-H_1997-10-31_23-00-00_SM3_BF1_SLR4,SUCCESS,7.263888888888889,32,,32653.,0.5742,0.55,May 29 11:14,May 29 18:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_428_H-L-L_2021-03-06_21-00-00_SM3_BF1_SLR4,SUCCESS,11.626111111111111,48,,25950.,0.4669,0.42,May 27 02:15,May 27 13:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_428_L-H-L_2008-09-20_08-00-00_SM3_BF1_SLR4,SUCCESS,9.697777777777778,40,,32376.,0.5390,1.26,May 30 14:05,May 30 23:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_428_L-L-H_1983-02-02_12-00-00_SM3_BF1_SLR4,SUCCESS,9.41,40,,45075.,0.7740,1.43,May 29 11:14,May 29 20:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_429_H-L-L_2023-02-04_15-00-00_SM3_BF1_SLR4,SUCCESS,8.369166666666667,36,,20127.,0.3145,0.51,May 27 02:14,May 27 10:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_429_L-H-L_1999-06-19_08-00-00_SM3_BF1_SLR4,SUCCESS,11.275,48,,54863.,0.9036,1.54,May 30 14:04,May 31 01:21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_429_L-L-H_2006-02-03_16-00-00_SM3_BF1_SLR4,SUCCESS,8.31,36,,41694.,0.6727,2.11,May 29 11:14,May 29 19:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_42_H-H-H_2007-09-30_18-00-00_SM3_BF1_SLR4,SUCCESS,12.7525,52,,113243.,1.679,3.75,May 27 01:45,May 27 14:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_42_H-H-L_1989-03-10_05-00-00_SM3_BF1_SLR4,SUCCESS,7.696666666666667,32,,30547.,0.4936,47.00,May 27 02:07,May 27 09:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
syn_event_42_H-L-H_1979-04-25_09-00-00_SM3_BF1_SLR4,SUCCESS,9.133333333333333,40,,52021.,0.9077,2.18,May 27 02:06,May 27 11:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
